transaction_id,user_id,agent_id,transaction_date,amount,transaction_type,fee
27273,1290,27,2023-09-27,89.46,Cash In,2.24
27274,2381,230,2023-11-28,696.51,Bill Payment,14.25
27275,224,8,2023-01-20,185.83,Cash Out,3.69
27276,4668,190,2023-01-05,401.13,Cash Out,11.86
27277,2824,4,2023-05-21,154.79,Cash In,3.76
27278,3015,54,2023-01-23,52.82,Cash Out,0.78
27279,2641,176,2023-02-11,80.52,Cash In,1.93
27280,4905,146,2023-02-06,156.74,Cash In,1.65
27281,987,249,2023-03-04,114.79,Cash In,1.73
27282,1024,109,2023-04-23,334.97,Cash Out,9.38
27283,1544,274,2023-11-08,17.84,Transfer,0.43
27284,1273,29,2023-01-31,55.52,Transfer,1.64
27285,1780,149,2023-10-21,580.57,Transfer,14.81
27286,1701,91,2023-04-01,207.49,Cash Out,4.14
27287,3931,47,2023-07-21,321.28,Transfer,5.27
27288,2235,194,2023-12-27,1033.47,Cash Out,15.46
27289,4345,204,2023-06-23,260.92,Transfer,5.58
27290,3199,80,2023-03-07,3.76,Cash In,0.05
27291,3160,89,2023-12-06,63.87,Transfer,1.29
27292,3984,151,2023-06-05,237.68,Cash Out,5.61
27293,1024,273,2023-07-26,401.28,Cash Out,11.05
27294,3840,180,2023-10-18,572.63,Transfer,15.82
27295,826,42,2023-07-03,11.81,Transfer,0.14
27296,2737,51,2023-01-01,10.62,Cash In,0.25
27297,3407,238,2023-02-12,202.4,Cash In,3.68
27298,2775,185,2023-02-24,219.18,Cash Out,2.58
27299,4633,292,2023-03-31,117.42,Cash Out,2.69
27300,492,258,2023-03-24,596.28,Cash In,7.29
27301,1860,279,2023-10-17,434.97,Cash Out,6.97
27302,2340,188,2023-11-17,106.78,Cash Out,2.08
27303,592,187,2023-02-10,163.26,Cash Out,2.17
27304,2735,194,2023-03-18,342.91,Cash Out,5.72
27305,1493,43,2023-03-29,186.06,Bill Payment,2.94
27306,948,202,2023-12-10,43.53,Cash In,0.98
27307,1576,107,2023-10-08,67.08,Cash Out,0.83
27308,683,73,2023-04-09,58.26,Transfer,1.72
27309,629,221,2023-03-22,114.93,Transfer,1.17
27310,4689,90,2023-06-22,250.11,Cash Out,6.21
27311,4483,120,2023-08-20,126.94,Transfer,1.3
27312,4748,164,2023-12-25,598.28,Bill Payment,8.94
27313,2241,221,2023-07-04,455.58,Bill Payment,8.36
27314,3755,21,2023-07-25,226.43,Cash In,4.05
27315,101,97,2023-08-08,9.26,Cash In,0.15
27316,1094,4,2023-10-05,75.17,Cash In,1.87
27317,2492,161,2023-12-27,346.92,Cash In,9.55
27318,3773,142,2023-01-08,37.29,Cash Out,0.76
27319,433,88,2023-01-01,442.93,Transfer,9.81
27320,537,190,2023-05-02,213.96,Cash In,3.8
27321,601,89,2023-07-06,224.62,Cash Out,4.2
27322,1667,135,2023-08-28,31.5,Transfer,0.87
27323,2756,261,2023-12-01,194.65,Cash Out,3.02
27324,319,13,2023-07-20,382.08,Cash In,4.53
27325,4942,247,2023-12-30,117.0,Cash In,2.12
27326,1863,250,2023-05-25,7.67,Bill Payment,0.13
27327,3733,84,2023-10-10,144.48,Transfer,3.9
27328,1528,117,2023-03-24,276.86,Transfer,4.25
27329,71,91,2023-11-19,120.66,Transfer,1.96
27330,444,263,2023-02-11,88.32,Transfer,1.52
27331,4695,162,2023-07-01,336.29,Cash Out,4.02
27332,387,149,2023-02-09,52.92,Transfer,0.64
27333,1870,188,2023-04-25,11.49,Bill Payment,0.3
27334,4649,186,2023-03-24,551.86,Cash Out,9.1
27335,2012,56,2023-09-10,143.81,Cash Out,3.87
27336,2922,213,2023-04-20,47.65,Transfer,0.59
27337,3352,148,2023-08-03,656.71,Bill Payment,17.12
27338,280,40,2023-11-15,625.92,Cash Out,12.6
27339,771,152,2023-05-16,346.17,Cash Out,6.6
27340,954,85,2023-03-10,201.7,Transfer,5.65
27341,4425,108,2023-04-03,223.78,Cash Out,4.74
27342,1560,287,2023-09-03,290.69,Cash Out,7.07
27343,2498,118,2023-07-04,2.62,Transfer,0.07
27344,3447,178,2023-04-03,111.04,Cash Out,2.49
27345,3368,138,2023-08-21,107.79,Transfer,1.64
27346,3548,84,2023-10-12,149.89,Cash Out,2.0
27347,2441,270,2023-02-04,71.18,Cash Out,1.6
27348,109,19,2023-06-30,44.71,Cash Out,1.27
27349,4455,30,2023-05-20,16.77,Cash Out,0.44
27350,956,272,2023-09-30,43.38,Cash Out,1.25
27351,3361,22,2023-11-11,233.48,Cash In,2.76
27352,3490,84,2023-12-05,136.03,Cash In,1.92
27353,318,109,2023-08-03,532.66,Cash Out,12.3
27354,341,225,2023-01-19,46.53,Cash In,0.53
27355,4445,5,2023-07-01,105.89,Cash Out,2.43
27356,2075,71,2023-10-12,63.91,Bill Payment,1.17
27357,638,276,2023-09-05,21.39,Cash Out,0.49
27358,4497,38,2023-08-20,12.65,Cash Out,0.21
27359,4464,129,2023-02-12,266.93,Transfer,3.33
27360,2391,118,2023-09-18,828.28,Cash Out,15.48
27361,3989,5,2023-04-28,134.81,Cash Out,3.28
27362,5000,85,2023-10-21,2.62,Bill Payment,0.04
27363,3194,78,2023-05-19,423.48,Cash In,12.0
27364,3937,125,2023-05-30,27.3,Cash In,0.46
27365,4282,76,2023-10-09,28.46,Cash In,0.5
27366,2367,283,2023-04-16,15.82,Cash In,0.24
27367,3003,281,2023-04-22,14.28,Bill Payment,0.39
27368,4690,130,2023-06-28,254.65,Cash In,3.76
27369,1566,150,2023-09-08,51.38,Cash In,0.76
27370,793,145,2023-02-02,68.58,Cash Out,1.47
27371,3705,189,2023-11-08,115.84,Cash Out,2.78
27372,2401,66,2023-03-27,67.15,Cash Out,0.88
27373,355,245,2023-03-02,61.52,Cash Out,0.79
27374,4202,244,2023-09-20,59.18,Transfer,0.61
27375,3896,119,2023-10-11,160.4,Cash Out,2.19
27376,4514,154,2023-08-30,84.29,Cash In,1.17
27377,4018,161,2023-12-24,246.0,Transfer,5.24
27378,4738,1,2023-09-18,98.67,Bill Payment,1.78
27379,2253,40,2023-05-03,94.94,Cash Out,2.29
27380,565,171,2023-11-10,429.11,Cash In,5.44
27381,3454,300,2023-10-16,80.46,Cash Out,1.59
27382,1303,190,2023-11-18,376.94,Cash Out,9.85
27383,1751,292,2023-04-15,318.36,Cash In,3.91
27384,2591,295,2023-08-19,248.95,Cash Out,5.51
27385,258,126,2023-06-14,73.61,Cash In,1.16
27386,1596,268,2023-08-15,149.02,Cash In,2.6
27387,1047,21,2023-05-14,10.55,Cash Out,0.17
27388,2233,87,2023-10-27,7.63,Cash In,0.23
27389,2595,269,2023-03-11,32.81,Cash In,0.93
27390,4078,275,2023-12-14,133.56,Cash In,1.85
27391,3585,46,2023-03-18,349.18,Cash In,4.88
27392,1641,112,2023-11-23,204.84,Cash Out,3.68
27393,1712,185,2023-10-21,111.67,Cash In,2.36
27394,49,190,2023-04-06,119.64,Cash Out,1.34
27395,168,56,2023-11-15,945.13,Cash Out,27.94
27396,1854,129,2023-08-02,98.26,Cash Out,1.68
27397,3855,110,2023-04-09,77.64,Transfer,1.23
27398,3742,156,2023-08-28,99.89,Cash In,2.2
27399,2069,132,2023-10-23,589.36,Cash Out,13.15
27400,392,199,2023-07-01,13.35,Cash In,0.21
27401,2951,75,2023-04-07,199.71,Cash Out,4.7
27402,1450,204,2023-01-01,415.75,Transfer,7.39
27403,229,53,2023-11-05,146.88,Bill Payment,3.98
27404,3253,39,2023-12-06,90.95,Cash In,1.12
27405,352,291,2023-09-20,85.85,Cash Out,1.51
27406,2273,51,2023-02-16,13.77,Transfer,0.18
27407,4038,192,2023-02-12,153.7,Cash In,4.11
27408,234,207,2023-05-10,343.68,Cash In,4.68
27409,266,282,2023-10-21,278.87,Transfer,4.9
27410,858,113,2023-08-30,87.51,Transfer,1.06
27411,499,115,2023-10-15,427.47,Transfer,10.81
27412,877,259,2023-11-21,32.34,Cash In,0.43
27413,2259,239,2023-06-17,359.77,Transfer,3.95
27414,4195,17,2023-10-24,410.43,Transfer,5.6
27415,1645,206,2023-04-18,318.34,Transfer,6.41
27416,2393,257,2023-05-10,582.11,Cash In,7.38
27417,3325,88,2023-02-12,547.86,Cash In,14.4
27418,2952,11,2023-09-16,3.56,Cash Out,0.07
27419,4620,67,2023-03-19,144.08,Transfer,2.78
27420,2648,205,2023-08-02,30.71,Cash In,0.34
27421,4952,86,2023-07-18,550.98,Cash In,15.04
27422,2257,41,2023-12-04,139.71,Cash Out,3.42
27423,1433,105,2023-04-07,135.94,Cash Out,2.68
27424,481,30,2023-01-15,202.79,Transfer,4.34
27425,2971,281,2023-04-05,37.49,Transfer,1.06
27426,1666,256,2023-09-09,187.9,Cash In,4.52
27427,329,217,2023-01-28,92.87,Transfer,1.66
27428,3255,103,2023-06-29,156.08,Cash In,1.82
27429,417,162,2023-07-17,486.78,Cash Out,4.89
27430,2302,186,2023-02-13,826.75,Transfer,10.44
27431,945,256,2023-02-05,29.21,Cash In,0.72
27432,2053,86,2023-12-26,111.07,Cash In,2.89
27433,2351,182,2023-09-22,44.27,Cash In,0.74
27434,980,117,2023-06-16,285.37,Transfer,7.27
27435,1657,247,2023-07-05,38.6,Cash Out,1.13
27436,2655,146,2023-06-16,74.36,Transfer,1.56
27437,1452,272,2023-08-21,188.97,Cash Out,4.7
27438,3012,184,2023-09-01,85.42,Bill Payment,1.67
27439,2784,202,2023-07-04,119.99,Cash In,1.48
27440,4004,159,2023-07-28,11.9,Cash Out,0.32
27441,1587,48,2023-08-31,126.68,Transfer,1.43
27442,390,124,2023-12-03,142.92,Cash In,1.46
27443,3729,162,2023-05-24,322.99,Cash In,6.58
27444,850,162,2023-08-01,105.45,Bill Payment,1.68
27445,819,234,2023-04-06,64.24,Transfer,0.86
27446,3636,60,2023-01-21,570.71,Cash In,11.43
27447,4108,76,2023-03-18,96.02,Cash Out,2.74
27448,2655,40,2023-12-23,24.97,Bill Payment,0.34
27449,3955,145,2023-09-08,344.24,Cash In,4.54
27450,4107,169,2023-05-25,25.92,Cash Out,0.74
27451,490,174,2023-04-26,130.45,Cash In,2.0
27452,2320,72,2023-10-05,410.24,Cash In,9.97
27453,2929,139,2023-02-06,316.65,Transfer,7.33
27454,3164,40,2023-02-18,229.02,Cash In,5.23
27455,2935,174,2023-05-05,162.48,Cash Out,4.0
27456,1147,65,2023-10-28,353.81,Cash Out,7.96
27457,2824,32,2023-08-23,10.61,Transfer,0.24
27458,2506,108,2023-01-18,723.0,Cash In,12.85
27459,812,180,2023-09-17,1.36,Cash Out,0.03
27460,56,266,2023-06-17,146.41,Cash In,3.22
27461,708,115,2023-06-27,49.69,Transfer,0.96
27462,1010,131,2023-07-06,434.26,Transfer,7.08
27463,4119,250,2023-09-15,481.98,Cash Out,8.24
27464,3849,137,2023-03-10,58.89,Cash In,1.41
27465,3317,136,2023-06-28,611.02,Cash Out,13.47
27466,4868,74,2023-08-17,243.53,Transfer,4.09
27467,3490,8,2023-08-16,460.35,Cash In,12.53
27468,4327,272,2023-05-01,216.28,Cash In,3.04
27469,4306,267,2023-11-23,844.46,Bill Payment,15.32
27470,1401,279,2023-04-15,67.24,Cash In,1.35
27471,1194,150,2023-08-11,20.84,Cash Out,0.44
27472,4995,295,2023-11-29,252.4,Cash Out,2.58
27473,1498,136,2023-04-07,163.54,Cash In,2.79
27474,1251,133,2023-08-09,349.41,Cash In,9.69
27475,873,261,2023-03-16,134.02,Cash Out,1.4
27476,2411,19,2023-11-28,495.2,Transfer,6.01
27477,3551,61,2023-06-06,140.84,Transfer,2.76
27478,1579,146,2023-07-02,367.05,Transfer,3.91
27479,475,188,2023-08-07,341.23,Transfer,6.9
27480,4291,178,2023-06-04,72.66,Cash In,0.88
27481,3567,177,2023-08-27,189.26,Cash In,2.75
27482,4049,114,2023-09-26,76.28,Cash In,1.62
27483,4625,208,2023-07-15,163.96,Transfer,4.26
27484,271,18,2023-09-30,234.59,Bill Payment,3.5
27485,3552,90,2023-06-17,303.23,Cash Out,4.59
27486,4586,221,2023-07-02,205.12,Cash Out,2.75
27487,4458,144,2023-12-13,667.82,Transfer,18.04
27488,3884,46,2023-12-10,87.96,Transfer,1.92
27489,2620,103,2023-08-22,110.63,Transfer,1.66
27490,995,94,2023-01-03,161.32,Cash Out,3.76
27491,769,64,2023-01-05,188.42,Cash In,2.54
27492,545,142,2023-11-05,139.92,Cash In,1.75
27493,932,278,2023-09-01,68.73,Transfer,0.73
27494,91,78,2023-05-13,49.13,Transfer,0.74
27495,4334,91,2023-12-20,221.31,Cash Out,2.59
27496,851,35,2023-11-23,487.64,Cash Out,8.66
27497,2969,104,2023-01-09,406.78,Bill Payment,8.91
27498,4873,76,2023-10-11,182.28,Cash Out,3.83
27499,3078,131,2023-02-27,52.1,Bill Payment,0.68
27500,2660,107,2023-03-07,579.46,Cash In,15.97
27501,634,275,2023-06-05,111.91,Cash Out,2.22
27502,3229,279,2023-09-04,18.55,Bill Payment,0.19
27503,1225,208,2023-02-14,222.21,Cash Out,4.98
27504,1249,260,2023-04-12,514.41,Cash Out,6.24
27505,983,96,2023-09-17,34.93,Cash In,0.62
27506,2511,4,2023-05-05,162.42,Cash In,1.95
27507,3851,187,2023-05-08,237.08,Transfer,5.05
27508,4759,218,2023-08-04,26.01,Cash In,0.61
27509,3994,123,2023-11-18,95.4,Transfer,2.02
27510,990,286,2023-09-11,206.47,Transfer,4.96
27511,1617,161,2023-03-03,529.64,Cash In,10.76
27512,425,208,2023-07-09,64.76,Cash Out,1.22
27513,1431,20,2023-08-25,9.54,Cash In,0.15
27514,1636,48,2023-02-28,232.33,Cash Out,3.07
27515,4201,27,2023-02-02,105.88,Cash In,2.57
27516,178,160,2023-06-30,492.73,Transfer,10.03
27517,3777,155,2023-01-24,51.85,Cash Out,0.71
27518,720,281,2023-04-07,15.57,Cash Out,0.46
27519,3129,66,2023-02-15,231.27,Transfer,4.57
27520,4505,230,2023-08-21,573.65,Cash Out,13.41
27521,3002,215,2023-12-06,163.98,Cash Out,2.6
27522,2790,244,2023-08-03,127.07,Cash Out,2.35
27523,654,12,2023-02-13,54.15,Cash Out,0.89
27524,2623,101,2023-07-10,21.42,Cash In,0.55
27525,3557,174,2023-10-21,363.53,Transfer,9.88
27526,3393,229,2023-08-18,79.41,Transfer,1.98
27527,4404,242,2023-01-17,28.29,Bill Payment,0.42
27528,490,213,2023-10-02,104.11,Bill Payment,1.46
27529,1345,112,2023-10-10,308.66,Cash In,3.9
27530,608,203,2023-03-02,123.86,Cash In,1.63
27531,3592,37,2023-05-26,85.63,Transfer,1.67
27532,4120,132,2023-12-09,63.84,Transfer,0.95
27533,753,90,2023-02-21,134.65,Cash In,3.71
27534,3049,212,2023-01-09,176.1,Transfer,4.03
27535,4445,102,2023-03-24,16.48,Bill Payment,0.24
27536,4121,47,2023-10-22,141.25,Cash Out,3.88
27537,3462,120,2023-02-16,18.83,Cash Out,0.38
27538,1015,17,2023-10-20,84.68,Cash Out,1.19
27539,4695,288,2023-12-17,137.01,Cash In,2.83
27540,1769,178,2023-12-18,122.04,Transfer,2.33
27541,4897,274,2023-12-03,12.98,Transfer,0.28
27542,959,194,2023-08-23,72.88,Cash In,0.88
27543,1592,6,2023-10-09,90.65,Cash Out,1.9
27544,3262,3,2023-12-28,128.31,Cash Out,3.06
27545,2589,199,2023-12-01,287.13,Cash In,3.03
27546,2539,35,2023-03-02,9.05,Cash Out,0.2
27547,791,239,2023-12-25,154.19,Cash Out,4.27
27548,4268,77,2023-04-15,267.72,Transfer,6.46
27549,4017,102,2023-03-09,81.27,Transfer,1.49
27550,4395,66,2023-05-17,90.75,Cash In,1.9
27551,3099,51,2023-07-01,156.65,Cash In,4.23
27552,648,124,2023-08-13,802.52,Bill Payment,11.86
27553,4844,200,2023-01-27,11.73,Cash In,0.13
27554,1476,73,2023-07-12,138.79,Cash In,4.01
27555,2061,162,2023-07-04,93.07,Cash In,2.76
27556,1124,167,2023-09-17,244.15,Bill Payment,7.25
27557,616,175,2023-02-21,11.4,Cash In,0.3
27558,1285,292,2023-03-06,87.56,Transfer,2.5
27559,2326,22,2023-04-10,0.22,Cash Out,0.0
27560,3138,227,2023-09-28,144.51,Transfer,1.66
27561,3673,172,2023-10-25,17.6,Transfer,0.4
27562,2856,195,2023-02-25,365.93,Cash In,5.27
27563,1624,189,2023-03-27,399.9,Transfer,11.69
27564,3450,245,2023-03-18,277.75,Cash In,7.41
27565,2704,137,2023-11-28,18.25,Cash Out,0.39
27566,1141,274,2023-03-23,62.12,Transfer,1.68
27567,2831,90,2023-01-02,1.68,Cash In,0.04
27568,499,157,2023-03-04,275.26,Bill Payment,6.55
27569,4683,140,2023-06-24,392.44,Transfer,9.18
27570,1104,167,2023-03-12,162.02,Cash In,4.78
27571,3090,275,2023-12-05,454.89,Bill Payment,9.24
27572,1753,24,2023-10-17,10.39,Cash In,0.17
27573,4015,300,2023-05-09,158.24,Cash Out,2.32
27574,614,95,2023-11-11,294.27,Bill Payment,3.46
27575,3048,211,2023-04-20,364.83,Cash In,9.93
27576,644,111,2023-03-23,17.1,Transfer,0.19
27577,2869,4,2023-06-24,95.15,Cash Out,1.84
27578,4154,62,2023-05-13,13.27,Cash Out,0.29
27579,1136,18,2023-07-25,186.99,Transfer,2.17
27580,4693,109,2023-06-30,79.76,Cash In,1.23
27581,3700,126,2023-09-03,542.71,Transfer,8.0
27582,2363,101,2023-05-07,71.29,Transfer,1.89
27583,162,180,2023-08-04,146.29,Cash Out,2.08
27584,1822,292,2023-01-11,33.82,Cash In,0.71
27585,4420,190,2023-04-01,89.98,Cash In,1.36
27586,2766,245,2023-10-05,566.05,Cash Out,15.88
27587,3403,57,2023-10-28,327.45,Transfer,5.82
27588,2628,57,2023-11-27,26.97,Cash In,0.39
27589,3994,244,2023-05-01,284.71,Transfer,8.39
27590,4995,221,2023-07-09,87.89,Cash In,2.43
27591,4856,88,2023-10-04,68.84,Transfer,0.85
27592,4598,62,2023-02-23,409.24,Transfer,9.7
27593,57,39,2023-09-02,96.3,Cash Out,2.1
27594,3238,82,2023-08-22,563.59,Cash Out,15.36
27595,2345,10,2023-09-15,9.86,Transfer,0.25
27596,4903,56,2023-05-28,86.07,Cash Out,1.64
27597,620,265,2023-09-11,269.32,Transfer,3.07
27598,4875,178,2023-01-11,29.02,Cash Out,0.44
27599,4875,268,2023-04-08,15.72,Transfer,0.43
27600,2614,73,2023-03-07,152.36,Cash In,3.97
27601,4262,17,2023-06-22,197.63,Transfer,5.61
27602,2836,35,2023-11-04,5.05,Cash Out,0.14
27603,666,195,2023-05-01,141.23,Cash Out,4.03
27604,128,198,2023-01-25,235.92,Cash Out,5.83
27605,3558,291,2023-05-21,193.14,Cash Out,5.62
27606,4172,200,2023-10-15,24.88,Cash Out,0.67
27607,4983,290,2023-02-25,406.83,Cash In,8.79
27608,635,11,2023-10-30,19.66,Cash In,0.57
27609,3609,221,2023-07-06,107.36,Cash In,1.49
27610,3690,10,2023-06-10,57.43,Cash Out,0.59
27611,4711,82,2023-04-22,195.0,Transfer,5.07
27612,986,268,2023-03-27,90.39,Cash Out,1.27
27613,2574,179,2023-05-19,146.3,Transfer,2.35
27614,1157,83,2023-08-06,261.28,Cash In,5.7
27615,4537,233,2023-05-03,120.4,Cash Out,2.06
27616,3869,89,2023-05-29,234.72,Transfer,2.84
27617,244,108,2023-08-28,396.53,Transfer,7.72
27618,768,187,2023-06-16,43.8,Transfer,0.76
27619,3218,2,2023-01-15,123.95,Cash Out,2.9
27620,415,258,2023-11-04,203.5,Cash Out,5.31
27621,3284,133,2023-01-31,186.56,Cash In,3.65
27622,4345,150,2023-05-03,105.7,Cash In,2.61
27623,3107,156,2023-06-19,60.08,Cash In,1.78
27624,2887,142,2023-11-14,3.33,Cash In,0.04
27625,862,104,2023-07-06,605.2,Bill Payment,11.38
27626,4915,107,2023-02-19,15.84,Transfer,0.29
27627,4958,50,2023-10-10,119.99,Cash Out,1.74
27628,3358,202,2023-01-07,110.29,Transfer,1.46
27629,3934,169,2023-11-30,513.45,Cash Out,9.48
27630,3765,143,2023-08-10,48.04,Transfer,0.62
27631,210,299,2023-07-10,299.75,Cash In,3.03
27632,2158,146,2023-01-01,24.07,Cash Out,0.58
27633,2378,95,2023-11-17,12.22,Transfer,0.29
27634,2190,84,2023-08-23,637.1,Transfer,11.72
27635,676,93,2023-11-13,15.19,Bill Payment,0.33
27636,1356,67,2023-05-26,36.66,Transfer,1.07
27637,26,199,2023-02-14,280.75,Transfer,3.96
27638,2694,60,2023-08-04,314.17,Transfer,5.38
27639,1651,218,2023-03-23,16.59,Cash In,0.3
27640,2959,212,2023-01-20,42.74,Cash In,0.49
27641,4458,160,2023-07-05,36.37,Bill Payment,0.9
27642,1683,180,2023-02-19,240.65,Cash In,2.68
27643,4456,53,2023-06-15,360.83,Cash In,10.63
27644,1967,254,2023-05-21,51.26,Bill Payment,0.74
27645,3287,184,2023-05-05,509.14,Transfer,5.53
27646,996,243,2023-06-17,15.26,Cash In,0.32
27647,77,16,2023-06-27,272.23,Cash Out,5.11
27648,2143,138,2023-02-02,14.61,Cash Out,0.21
27649,957,81,2023-09-12,402.31,Cash In,7.4
27650,3045,254,2023-03-05,628.55,Cash In,7.2
27651,218,126,2023-06-21,16.24,Cash In,0.42
27652,3947,207,2023-04-20,103.7,Cash Out,2.27
27653,2416,255,2023-01-12,388.58,Transfer,10.18
27654,3346,258,2023-03-26,635.23,Cash Out,13.41
27655,1468,128,2023-11-18,126.17,Cash In,3.04
27656,4783,296,2023-01-06,140.68,Cash In,1.8
27657,2873,42,2023-11-16,32.34,Transfer,0.71
27658,33,223,2023-09-15,41.64,Bill Payment,1.12
27659,2920,95,2023-09-13,318.2,Cash In,4.56
27660,3488,153,2023-08-03,122.02,Cash Out,2.12
27661,425,129,2023-11-16,286.01,Transfer,6.6
27662,4883,210,2023-04-12,142.6,Cash In,2.56
27663,3079,16,2023-09-30,566.87,Bill Payment,9.72
27664,4835,170,2023-01-10,37.37,Cash Out,1.03
27665,4863,165,2023-11-27,14.72,Cash Out,0.44
27666,1818,37,2023-06-08,92.99,Cash Out,1.65
27667,3927,199,2023-07-14,324.66,Cash In,7.91
27668,4019,134,2023-06-08,110.25,Cash Out,1.74
27669,4295,237,2023-05-03,255.68,Cash In,7.59
27670,715,202,2023-11-01,220.29,Cash Out,5.7
27671,3208,174,2023-08-13,473.09,Cash In,9.84
27672,3981,296,2023-01-24,178.78,Cash In,4.32
27673,4384,46,2023-03-05,143.68,Cash Out,4.09
27674,2025,119,2023-11-06,22.77,Cash In,0.55
27675,3874,297,2023-03-22,11.46,Cash Out,0.19
27676,3730,230,2023-11-24,1.82,Cash Out,0.03
27677,2615,279,2023-04-08,366.22,Cash In,3.86
27678,811,171,2023-03-02,90.97,Transfer,1.91
27679,2456,273,2023-01-15,23.55,Cash Out,0.63
27680,2031,221,2023-07-27,182.17,Cash Out,2.92
27681,1786,193,2023-08-07,101.42,Transfer,2.48
27682,1973,3,2023-08-07,46.54,Cash In,0.82
27683,717,78,2023-05-25,214.65,Cash In,3.85
27684,825,203,2023-12-08,107.31,Cash Out,1.52
27685,1728,30,2023-08-01,99.26,Cash Out,2.12
27686,2233,21,2023-09-18,385.96,Cash Out,7.39
27687,763,144,2023-06-15,458.41,Cash In,9.04
27688,22,238,2023-07-17,246.48,Transfer,4.07
27689,2260,60,2023-01-11,532.94,Cash In,7.13
27690,4562,115,2023-01-26,360.25,Bill Payment,6.53
27691,3306,247,2023-12-26,25.24,Transfer,0.43
27692,4268,66,2023-02-26,231.64,Cash In,3.79
27693,4893,271,2023-03-13,11.59,Cash In,0.27
27694,1542,268,2023-06-10,34.79,Cash Out,0.66
27695,4340,19,2023-02-17,1256.13,Cash Out,26.85
27696,421,233,2023-08-04,364.06,Cash In,8.2
27697,3545,14,2023-03-13,58.36,Cash Out,1.47
27698,4437,143,2023-04-26,71.35,Cash Out,1.43
27699,1984,87,2023-06-01,646.59,Bill Payment,14.11
27700,123,267,2023-03-24,77.86,Cash In,1.57
27701,4968,63,2023-05-31,154.28,Cash In,3.05
27702,434,299,2023-04-06,626.87,Cash In,9.38
27703,4166,195,2023-02-16,81.14,Bill Payment,2.32
27704,4747,171,2023-05-06,20.38,Cash Out,0.26
27705,3483,129,2023-12-11,319.21,Bill Payment,8.74
27706,2885,132,2023-05-25,33.28,Transfer,0.77
27707,2639,25,2023-07-12,238.63,Cash In,5.11
27708,3878,74,2023-04-30,10.6,Cash In,0.19
27709,1616,210,2023-11-07,48.16,Cash Out,1.36
27710,3809,225,2023-02-08,37.45,Cash In,0.43
27711,227,53,2023-04-22,104.05,Cash In,2.66
27712,536,131,2023-08-22,53.89,Transfer,0.85
27713,1123,178,2023-09-30,803.88,Cash Out,20.19
27714,4366,13,2023-06-21,66.76,Transfer,1.57
27715,3535,291,2023-04-29,75.39,Cash In,1.07
27716,659,146,2023-10-08,33.95,Bill Payment,0.68
27717,3108,30,2023-12-17,353.62,Cash In,7.83
27718,2322,40,2023-12-26,733.64,Cash In,11.83
27719,1167,110,2023-07-23,109.24,Transfer,2.35
27720,4992,30,2023-02-08,446.01,Cash Out,6.79
27721,1972,186,2023-01-14,408.71,Cash Out,10.54
27722,17,90,2023-11-19,230.61,Bill Payment,3.98
27723,1904,72,2023-11-05,329.4,Transfer,3.91
27724,1613,12,2023-09-12,264.36,Transfer,6.43
27725,3707,78,2023-01-30,227.26,Cash Out,5.33
27726,436,274,2023-08-27,54.61,Bill Payment,1.6
27727,4072,236,2023-04-11,166.49,Cash In,4.81
27728,3456,104,2023-03-08,16.11,Transfer,0.26
27729,2005,65,2023-07-29,186.49,Transfer,3.52
27730,4954,213,2023-01-01,214.74,Cash In,5.06
27731,2734,37,2023-05-03,323.14,Cash Out,5.13
27732,263,285,2023-12-08,141.44,Bill Payment,1.72
27733,2442,174,2023-08-17,35.34,Cash In,1.0
27734,808,104,2023-07-04,106.93,Cash Out,2.78
27735,2513,216,2023-12-29,655.65,Cash In,17.06
27736,358,300,2023-05-06,404.83,Cash Out,7.94
27737,2402,18,2023-10-27,856.05,Bill Payment,11.39
27738,1275,79,2023-09-23,108.94,Transfer,2.56
27739,4472,235,2023-02-25,325.3,Bill Payment,6.96
27740,989,20,2023-02-25,33.84,Cash In,0.86
27741,18,290,2023-11-27,1170.56,Cash Out,16.6
27742,1739,73,2023-08-05,506.19,Cash Out,6.47
27743,2764,163,2023-08-28,572.7,Cash In,7.61
27744,2998,185,2023-11-05,8.73,Cash Out,0.2
27745,914,283,2023-09-24,108.98,Cash Out,2.78
27746,566,234,2023-11-08,208.44,Cash In,4.86
27747,2913,274,2023-04-06,476.86,Cash In,13.83
27748,1353,146,2023-12-03,99.79,Cash Out,1.61
27749,1472,155,2023-04-24,245.32,Cash In,6.57
27750,3164,223,2023-09-06,113.77,Transfer,3.2
27751,612,97,2023-12-18,342.52,Cash In,4.38
27752,1063,143,2023-07-21,3.83,Cash In,0.09
27753,436,47,2023-09-19,112.4,Transfer,3.27
27754,648,292,2023-07-20,363.22,Cash In,10.06
27755,2410,19,2023-04-13,113.02,Transfer,2.0
27756,4018,224,2023-01-13,21.21,Cash Out,0.61
27757,2610,45,2023-03-20,162.47,Transfer,3.03
27758,83,103,2023-07-20,98.09,Cash Out,2.26
27759,1790,252,2023-11-04,74.08,Transfer,0.92
27760,1051,57,2023-06-27,395.2,Transfer,9.57
27761,3839,119,2023-03-20,116.33,Transfer,2.01
27762,4117,157,2023-09-09,44.04,Bill Payment,0.98
27763,2742,16,2023-08-14,21.72,Cash Out,0.53
27764,798,150,2023-06-24,530.76,Cash In,8.1
27765,2527,144,2023-10-28,246.62,Transfer,5.19
27766,4752,73,2023-07-08,25.13,Cash In,0.27
